timestamp_ms,ax_g,ay_g,az_g
5982,1.081,-0.155,0.161
5992,1.07,-0.15,0.129
6002,1.074,-0.133,0.108
6012,1.067,-0.108,0.09
6022,1.052,-0.073,0.078
6032,1.016,-0.041,0.062
6042,0.952,-0.022,0.051
6052,0.885,-0.022,0.05
6062,0.839,-0.027,0.058
6072,0.839,-0.027,0.072
6082,0.89,-0.021,0.074
6092,0.974,-0.009,0.057
6102,1.066,0.007,0.017
6112,1.143,0.027,-0.011
6122,1.184,0.042,-0.03
6132,1.187,0.051,-0.032
6142,1.155,0.048,-0.024
6152,1.108,0.04,-0.002
6162,1.064,0.026,0.026
6172,1.034,0.015,0.046
6182,1.005,0.004,0.05
6192,0.997,-0.016,0.055
6202,1.005,-0.03,0.074
6212,1.044,-0.031,0.106
6222,1.102,-0.016,0.161
6232,1.16,0.002,0.225
6242,1.202,0.015,0.282
6252,1.237,0.043,0.339
6262,1.281,0.11,0.408
6272,1.325,0.228,0.459
6282,1.363,0.374,0.491
6292,1.407,0.539,0.527
6302,1.447,0.727,0.595
6312,1.366,0.9,0.7
6322,1.171,1.02,0.714
6332,1.051,1.092,0.68
6342,1.053,1.131,0.639
6352,1.114,1.126,0.6
6362,1.178,1.047,0.535
6372,1.177,1.047,0.535
6382,1.237,0.913,0.505
6392,1.3,0.77,0.494
6402,1.332,0.654,0.519
6412,1.343,0.567,0.511
6422,1.333,0.474,0.515
6432,1.325,0.367,0.513
6442,1.35,0.265,0.54
6452,1.411,0.17,0.586
6462,1.491,0.123,0.61
6472,1.574,0.148,0.6
6482,1.643,0.21,0.559
6495,1.683,0.278,0.515
6505,1.663,0.273,0.523
6515,1.651,0.285,0.552
6525,1.653,0.315,0.557
6535,1.648,0.356,0.548
6545,1.633,0.39,0.506
6555,1.614,0.43,0.471
6565,1.605,0.473,0.483
6575,1.591,0.513,0.494
6585,1.547,0.526,0.503
6595,1.497,0.498,0.538
6605,1.453,0.451,0.561
6615,1.407,0.411,0.573
6625,1.373,0.375,0.565
6635,1.341,0.357,0.554
6645,1.323,0.375,0.564
6655,1.323,0.375,0.564
6665,1.325,0.413,0.581
6675,1.317,0.47,0.597
6685,1.27,0.512,0.625
6695,1.193,0.512,0.615
6705,1.112,0.487,0.633
6715,1.067,0.462,0.662
6725,1.046,0.44,0.679
6735,1.029,0.418,0.692
6745,1.007,0.387,0.685
6755,0.975,0.341,0.68
6765,0.939,0.304,0.678
6775,0.899,0.279,0.676
6785,0.851,0.25,0.663
6795,0.81,0.218,0.672
6805,0.771,0.201,0.7
6815,0.723,0.195,0.69
6825,0.666,0.193,0.68
6835,0.607,0.207,0.676
6845,0.551,0.23,0.67
6855,0.485,0.245,0.646
6865,0.425,0.241,0.639
6875,0.369,0.213,0.644
6885,0.322,0.18,0.668
6895,0.288,0.155,0.681
6905,0.255,0.128,0.677
6915,0.232,0.114,0.663
6925,0.217,0.103,0.653
6935,0.186,0.117,0.646
6945,0.142,0.138,0.656
6955,0.073,0.145,0.641
6965,-0.006,0.149,0.609
6975,-0.083,0.148,0.593
6985,-0.134,0.167,0.587
6995,-0.159,0.197,0.589
7005,-0.155,0.215,0.574
7015,-0.146,0.211,0.564
7025,-0.145,0.196,0.582
7035,-0.163,0.174,0.596
7045,-0.201,0.16,0.593
7055,-0.25,0.153,0.563
7065,-0.29,0.145,0.541
7075,-0.32,0.141,0.551
7085,-0.344,0.133,0.577
7095,-0.36,0.118,0.571
7105,-0.385,0.098,0.559
7115,-0.4,0.095,0.559
7125,-0.414,0.108,0.559
7135,-0.43,0.116,0.551
7145,-0.459,0.107,0.538
7155,-0.483,0.085,0.529
7165,-0.513,0.048,0.519
7175,-0.544,0.024,0.488
7185,-0.575,0.012,0.454
7195,-0.598,0.008,0.425
7205,-0.612,0.006,0.397
7215,-0.617,0.001,0.378
7225,-0.622,-0.014,0.355
7235,-0.635,-0.034,0.329
7245,-0.653,-0.042,0.311
7255,-0.674,-0.034,0.306
7265,-0.691,-0.017,0.291
7275,-0.717,0.005,0.264
7285,-0.721,0.019,0.226
7295,-0.716,0.011,0.218
7305,-0.696,-0.01,0.221
7315,-0.685,-0.037,0.225
7325,-0.689,-0.059,0.223
7335,-0.685,-0.064,0.22
7345,-0.679,-0.064,0.222
7355,-0.675,-0.071,0.22
