timestamp_ms,ax_g,ay_g,az_g
5631,-1.073,-0.066,0.37
5641,-1.062,-0.144,0.328
5651,-1.034,-0.216,0.233
5661,-0.993,-0.298,0.126
5671,-0.95,-0.372,0.039
5681,-0.935,-0.431,0.03
5691,-0.971,-0.463,0.125
5701,-1.063,-0.462,0.244
5711,-1.165,-0.433,0.307
5721,-1.23,-0.371,0.31
5731,-1.237,-0.318,0.27
5741,-1.183,-0.28,0.174
5751,-1.125,-0.284,0.098
5761,-1.105,-0.319,0.071
5771,-1.104,-0.353,0.081
5781,-1.128,-0.355,0.107
5791,-1.154,-0.352,0.127
5801,-1.182,-0.361,0.157
5811,-1.219,-0.405,0.2
5821,-1.223,-0.504,0.23
5831,-1.262,-0.609,0.227
5841,-1.291,-0.676,0.226
5851,-1.322,-0.667,0.21
5861,-1.368,-0.58,0.154
5871,-1.41,-0.43,0.103
5881,-1.427,-0.294,0.071
5891,-1.405,-0.191,0.069
5901,-1.355,-0.164,0.078
5911,-1.324,-0.212,0.089
5921,-1.358,-0.335,0.083
5931,-1.442,-0.492,0.097
5941,-1.536,-0.641,0.134
5951,-1.601,-0.727,0.16
5961,-1.607,-0.722,0.158
5971,-1.56,-0.644,0.144
5981,-1.493,-0.54,0.138
5991,-1.438,-0.434,0.147
6001,-1.437,-0.37,0.16
6011,-1.487,-0.377,0.199
6021,-1.559,-0.451,0.252
6031,-1.599,-0.543,0.294
6041,-1.574,-0.598,0.323
6051,-1.491,-0.587,0.343
6061,-1.381,-0.542,0.347
6071,-1.283,-0.492,0.351
6081,-1.226,-0.468,0.364
6091,-1.218,-0.464,0.387
6101,-1.237,-0.48,0.435
6111,-1.246,-0.501,0.497
6121,-1.227,-0.51,0.576
6131,-1.173,-0.508,0.627
6141,-1.098,-0.484,0.656
6151,-1.025,-0.445,0.67
6161,-0.97,-0.392,0.672
6171,-0.951,-0.342,0.681
6181,-0.966,-0.302,0.689
6191,-0.995,-0.28,0.715
6201,-1.008,-0.263,0.746
6211,-0.991,-0.255,0.756
6221,-0.945,-0.256,0.749
6231,-0.871,-0.26,0.726
6241,-0.791,-0.272,0.723
6251,-0.791,-0.272,0.723
6261,-0.707,-0.272,0.699
6271,-0.633,-0.277,0.677
6281,-0.583,-0.289,0.684
6291,-0.547,-0.292,0.674
6301,-0.528,-0.289,0.651
6311,-0.524,-0.271,0.619
6321,-0.526,-0.232,0.574
6331,-0.542,-0.202,0.507
6341,-0.57,-0.193,0.452
6351,-0.594,-0.209,0.436
6361,-0.601,-0.237,0.464
6371,-0.58,-0.27,0.512
6381,-0.534,-0.295,0.56
6391,-0.48,-0.313,0.618
6401,-0.428,-0.304,0.641
6411,-0.4,-0.236,0.585
6421,-0.404,-0.131,0.491
6431,-0.438,-0.041,0.422
6441,-0.474,0.026,0.377
6451,-0.481,0.096,0.349
6461,-0.437,0.167,0.318
6474,-0.166,0.259,0.269
6484,0.01,0.258,0.366
6494,0.145,0.21,0.539
6504,0.24,0.151,0.624
6514,0.281,0.089,0.58
6524,0.281,0.041,0.42
6534,0.308,0.034,0.421
6544,0.31,-0.01,0.301
6554,0.321,-0.041,0.251
6564,0.336,-0.063,0.26
6574,0.365,-0.065,0.228
6584,0.335,-0.116,0.309
6594,0.232,-0.206,0.431
6604,0.105,-0.278,0.491
6614,-0.025,-0.292,0.478
6624,-0.092,-0.25,0.411
6634,-0.122,-0.213,0.404
6644,-0.187,-0.231,0.429
6654,-0.321,-0.3,0.462
6664,-0.509,-0.402,0.51
6674,-0.696,-0.456,0.529
6684,-0.906,-0.487,0.526
6694,-0.989,-0.388,0.384
6704,-0.964,-0.256,0.261
6714,-0.872,-0.131,0.249
6724,-0.796,-0.057,0.338
6734,-0.822,-0.018,0.479
6744,-0.943,-0.013,0.561
6754,-1.057,-0.012,0.52
6764,-1.079,-0.024,0.426
6774,-0.993,-0.052,0.347
