timestamp_ms,ax_g,ay_g,az_g
85120,-0.189,-0.211,0.455
85130,-0.246,-0.264,0.515
85140,-0.349,-0.298,0.539
85150,-0.431,-0.301,0.529
85160,-0.467,-0.268,0.49
85170,-0.445,-0.183,0.426
85180,-0.373,-0.054,0.353
85190,-0.305,0.043,0.372
85200,-0.297,0.028,0.486
85210,-0.371,-0.082,0.572
85220,-0.481,-0.222,0.57
85230,-0.6,-0.381,0.567
85240,-0.707,-0.541,0.589
85250,-0.773,-0.634,0.599
85260,-0.783,-0.631,0.574
85270,-0.758,-0.56,0.546
85280,-0.713,-0.471,0.527
85290,-0.681,-0.392,0.529
85300,-0.676,-0.392,0.529
85310,-0.674,-0.369,0.547
85320,-0.719,-0.426,0.586
85330,-0.792,-0.496,0.641
85340,-0.842,-0.546,0.654
85350,-0.854,-0.547,0.635
85360,-0.859,-0.505,0.611
85370,-0.856,-0.463,0.619
85380,-0.87,-0.427,0.669
85390,-0.894,-0.394,0.713
85400,-0.923,-0.348,0.716
85410,-0.951,-0.304,0.674
85420,-0.971,-0.265,0.623
85430,-0.985,-0.224,0.6
85440,-0.999,-0.167,0.616
85450,-1.033,-0.13,0.675
85460,-1.089,-0.143,0.729
85470,-1.147,-0.214,0.777
85480,-1.203,-0.318,0.809
85490,-1.233,-0.423,0.836
85500,-1.233,-0.488,0.853
85510,-1.193,-0.497,0.83
85520,-1.114,-0.42,0.783
85530,-1.041,-0.28,0.725
85540,-0.995,-0.102,0.688
85550,-0.987,0.07,0.651
85560,-0.996,0.171,0.62
85570,-1.03,0.168,0.609
85580,-1.082,0.047,0.636
85590,-1.106,-0.139,0.672
85600,-1.101,-0.325,0.721
85610,-1.071,-0.451,0.767
85620,-1.028,-0.499,0.8
85630,-0.985,-0.461,0.803
85640,-0.951,-0.346,0.773
85650,-0.925,-0.214,0.71
85660,-0.928,-0.132,0.682
85670,-0.954,-0.134,0.664
85680,-0.99,-0.219,0.655
85690,-1.012,-0.336,0.66
85700,-0.999,-0.439,0.67
85710,-0.961,-0.497,0.684
85720,-0.916,-0.529,0.68
85730,-0.896,-0.529,0.662
85740,-0.916,-0.518,0.637
85750,-0.954,-0.513,0.58
85760,-0.995,-0.535,0.525
85770,-1.02,-0.54,0.439
85780,-1.067,-0.518,0.409
85790,-1.157,-0.466,0.451
85800,-1.266,-0.412,0.579
85810,-1.321,-0.394,0.708
85820,-1.286,-0.449,0.772
85830,-1.175,-0.553,0.753
85840,-1.043,-0.674,0.685
85850,-0.926,-0.797,0.575
85860,-0.874,-0.906,0.485
85870,-0.856,-0.954,0.463
85880,-0.831,-0.911,0.493
85890,-0.783,-0.805,0.516
85900,-0.703,-0.684,0.532
85910,-0.62,-0.589,0.525
85920,-0.561,-0.552,0.5
85930,-0.529,-0.56,0.44
85940,-0.53,-0.575,0.384
85950,-0.555,-0.566,0.353
85960,-0.591,-0.534,0.348
85970,-0.617,-0.473,0.353
85980,-0.636,-0.434,0.36
85990,-0.674,-0.455,0.366
86000,-0.732,-0.502,0.39
86010,-0.787,-0.556,0.388
86020,-0.825,-0.594,0.363
86030,-0.834,-0.604,0.332
86040,-0.825,-0.595,0.306
86050,-0.806,-0.576,0.294
86060,-0.796,-0.551,0.291
86070,-0.809,-0.524,0.285
86080,-0.851,-0.484,0.288
86090,-0.916,-0.458,0.264
86100,-1.003,-0.473,0.223
86110,-1.1,-0.518,0.165
86120,-1.185,-0.57,0.104
86130,-1.241,-0.59,0.055
86140,-1.259,-0.558,0.033
86150,-1.252,-0.495,0.034
86160,-1.225,-0.422,0.039
86170,-1.194,-0.37,0.036
86180,-1.185,-0.351,0.022
86190,-1.19,-0.36,-0.018
86200,-1.211,-0.372,-0.099
86210,-1.241,-0.393,-0.193
86220,-1.265,-0.395,-0.284
86230,-1.265,-0.395,-0.284
86240,-1.285,-0.368,-0.346
86250,-1.303,-0.321,-0.302
86260,-1.298,-0.273,-0.186
